comment,rating,Вопрос решен,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Нравится скорость отработки заявок,Понравилось выполнение заявки,Проблемы,speed,quality,staff,execution,solved
"четко и понятно, спасибо",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
"спасибо, оператор умничка",5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
быстро,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False
спасибо большое. проблему мастер решил быстро и качественно !!!,5,1.0,0.0,1.0,1.0,0.0,0.0,True,True,True,False,False
"спасибо, валерию! все исправил, теперь дома тишина и спокойствие",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
"лифт работает,,спасибо.",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
"спасибо , оперативно и качественно",5,1.0,0.0,0.0,1.0,0.0,0.0,True,True,True,False,False
"специалисты приехали быстро, спустили грузовой застрявший лифт на 1 этаж, освободили человека. большое спасибо",5,1.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
"ольга, большое спасибо. хорошего дня.",5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
отлично,5,1.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False
большое спасибо!,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
"надписи убраны, но внешний вид панелей щита испорчен. остались царапины.",4,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
"все, решили оперативно",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,True
спасибо большое за оперативность,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
"работы непосредственно по замене сливной фурнитуры ванны выполнены быстро и качественно. а вот согласование работ - процесс бесконечный, к сожалению и не в пользу собственника. хорошо, что удалось достичь консенсуса.",5,1.0,1.0,1.0,0.0,1.0,0.0,True,True,True,False,False
оперативно! спасибо,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
"устранили быстро. хотелось бы заметить в целом недостатки крепления как в проектировании, когда в металлическую дверь доводчики крепятся обычными саморезами. по кол-ву дырок от старых мест видно, что сама по себе методика крепления не продумана. саморез в металл - слабо живущее решение, с недолгим жизненным циклом.",4,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,True,False
очень быстро ответили,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False
"мастер достаточно быстро решил наш вопрос. надо было повернуть направление регулятора температуры на батарее отопления в другую сторону. после выполнения работы аккуратно все протер,что приятно. большое спасибо!",5,1.0,1.0,1.0,1.0,1.0,0.0,True,True,True,False,False
все оперативно и качественно!,5,1.0,0.0,0.0,1.0,0.0,0.0,True,True,False,False,False
все было сделано быстро и профессионально,5,1.0,0.0,0.0,1.0,0.0,0.0,True,True,True,True,False
хороший сотрудник. приятно общаться и получать ответы на все вопросы.,5,1.0,1.0,1.0,0.0,1.0,0.0,False,False,False,False,False
мастер своего дела !,5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
очень быстро! оперативно ответили! спасибо!!!,5,1.0,1.0,0.0,1.0,1.0,0.0,True,False,True,False,False
спасибо мастерам за оперативность !!!,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
спасибо за работу,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
спасибо что быстро ответили,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
спасибо большое вам за качественную работу.,5,1.0,1.0,0.0,0.0,1.0,0.0,False,False,True,False,False
спасибо вам за понимание,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
оперативно. спасибо,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
всё отлично,5,1.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False
очень приятный инженер,5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
благодарю за починку лифта! работает!,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
"оперативно сделали, спасибо",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,True,False
быстро и четко спасибо,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
спасибо большое за уборку!,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
оперативно,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False
"молодцы, даже нашли время проконсультировать",5,1.0,1.0,0.0,0.0,1.0,0.0,False,False,False,False,False
молодцы большое спасибо оксана!,5,1.0,0.0,1.0,1.0,0.0,0.0,False,False,True,False,False
спасибо. быстро и качественно,5,1.0,0.0,0.0,1.0,0.0,0.0,True,True,True,False,False
супер! спасибо,5,1.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False
"супер, теперь кнопка светится",5,1.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False
очень оперативно! спасибо огромное!,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
"пришли,, окна подкрутили. быстро.",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,True,False
"спасибо что поставили, теперь ждем отопления чтоб понять работает или нет.",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
спасибо вам за работу,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
"быстро, для подъезда вполне хорошо",5,1.0,0.0,0.0,1.0,0.0,0.0,True,True,False,False,False
спасибо. все понятно и благодушно разъяснили.,5,1.0,1.0,0.0,0.0,1.0,0.0,False,False,True,False,False
быстро устранили,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,True,False
"мастер все сделал быстро. все отлично, работой довольна",5,1.0,1.0,1.0,1.0,1.0,0.0,True,True,True,False,False
спасибо за оперативную обратную связь,5,1.0,1.0,0.0,1.0,1.0,0.0,False,False,True,False,False
спасибо за грамотного специалиста!,5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
отличный специалист максим луговой,5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
"большое спасибо, всё сделали",5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False
отличная работа! очень профессиональный и вежливый сотрудник!,5,1.0,1.0,1.0,0.0,1.0,0.0,False,False,True,False,False
спасибо оперативно!!,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False
"быстро сработали, позвонили, сказали, что все хорошо ,ложная тревога",5,1.0,0.0,0.0,1.0,0.0,0.0,True,True,False,False,True
быстро и оперативно демонтировали замок,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False
спасибо за оперативную работу !!!,5,1.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False
"оперативно, благодарю!",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False
большое спасибо сантехнику!,5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
супер-быстро помогли. по телефону помогли все решить. отлично!,5,1.0,1.0,0.0,1.0,1.0,0.0,True,True,False,False,True
лифт снова работает. заявку исполнили очень быстро,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False
быстро и четко!!!,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False
если бы не сотрудник ук никита - уборщицы бы никогда нормально не помыли нам этаж,5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False
"проблема устранена, достаточно оперативно",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False
"спасибо сотруднику ук никита, благодаря ему нам нормально помыли этаж, спасибо большое",5,1.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
"вопросов нет, молодцы. супер оперативно",5,1.0,1.0,1.0,1.0,1.0,0.0,True,True,False,False,False
"всё прошло отлично, заранее позвонил предупредил о приходе, сделал всё быстро, вежливый, разулся хотя я говорил что не нужно у нас пыльно. спасибо.",5,1.0,0.0,0.0,1.0,0.0,0.0,True,True,True,False,False
благодарю от имени деток и их родителей!,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
"отлично, спасибо большое",5,1.0,0.0,0.0,0.0,0.0,0.0,False,True,True,False,False
спасибо большое!,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
благодарю.,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
оперативно мастер подошёл. все неполадки устранены. мастер - тактичный молодой человек. спасибо!,5,1.0,0.0,1.0,1.0,0.0,0.0,True,False,True,False,False
исправлено,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
благодарю за оперативность хорошего дня,5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False
большое спасибо,5,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
"оперативно решили вопрос, спасибо.",5,1.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,True
